code_unite;nom_unite;abrege_unite;departement;type_unite;num_tph;num_tph_mobile_unite;num_fax_unite;rang_classement;adresse_geographique_unite;adresse_postale_unite
5548;"Brigade de proximit� de Veuzain-sur-Loire";"BP VEUZAIN-SUR-LOIRE";41;0342;"+33 2 54 33 56 10";;;10610;"52 Rue du Pont-d'Ouchet$ONZAIN$41150 VEUZAIN SUR LOIRE";"52 RUE DU PONT D OUCHET$ONZAIN$41150 VEUZAIN SUR LOIRE"
5543;"Brigade de proximit� d'Herbault";"BP HERBAULT";41;0342;"+33 2 54 46 51 70";;;10611;"32 Rue de Touraine$41190 HERBAULT";"32 RUE DE TOURAINE$41190 HERBAULT"
5551;"Compagnie de gendarmerie d�partementale de Romorantin-Lanthenay";"CGD ROMORANTIN-LANTHENAY";41;033G;"+33 2 54 94 05 72";"+33 6 85 56 53 07";;10612;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
5552;"Groupe de commandement CGD Romorantin-Lanthenay";"GC CGD ROMORANTIN-LANTHENAY";41;033J;"+33 2 54 94 05 72";"+33 6 46 78 63 08";;10613;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
13438;"Peloton de surveillance et d'intervention gendarmerie de Romorantin-Lanthenay";"PSIG ROMORANTIN-LANTHENAY";41;033U;"+33 2 54 94 05 66";;;10614;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
60969;"�quipe cynophile PSIG Romorantin-Lanthenay";"EC PSIG ROMORANTIN-LANTHENAY";41;9094;"+33 2 54 94 05 66";"+33 7 88 70 52 23";;10615;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
11417;"Brigade de recherches de Romorantin-Lanthenay";"BR ROMORANTIN-LANTHENAY";41;036A;"+33 2 54 94 05 76";;;10616;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
60052;"Brigade territoriale autonome de Romorantin-Lanthenay";"BTA ROMORANTIN-LANTHENAY";41;0344;"+33 2 54 83 48 12";;;10617;"4 Rue du Four � Chaux$41200 ROMORANTIN LANTHENAY";"4 RUE DU FOUR A CHAUX$41200 ROMORANTIN LANTHENAY"
15040;"Communaut� de brigades de Lamotte-Beuvron";"COB LAMOTTE-BEUVRON";41;0340;"+33 2 54 83 43 90";;;10618;"All�e H�nia JAGLA$41600 LAMOTTE BEUVRON";"ALLEE HENIA JAGLA$41600 LAMOTTE BEUVRON"
5554;"Brigade de proximit� de Lamotte-Beuvron";"BP LAMOTTE-BEUVRON";41;0342;"+33 2 54 83 43 90";;;10619;"All�e H�nia JAGLA$41600 LAMOTTE BEUVRON";"ALLEE HENIA JAGLA$41600 LAMOTTE BEUVRON"
5556;"Brigade de proximit� de Neung-sur-Beuvron";"BP NEUNG-SUR-BEUVRON";41;0342;"+33 2 54 83 47 80";;;10620;"22 Rue du 8 Mai 1945$41210 NEUNG SUR BEUVRON";"22 RUE DU 8 MAI 1945$41210 NEUNG SUR BEUVRON"
5557;"Brigade de proximit� de Salbris";"BP SALBRIS";41;0342;"+33 2 54 94 16 30";;;10621;"Caserne J�r�me Birault$301 Route de Bourges$41300 SALBRIS";"CASERNE JEROME BIRAULT$301 ROUTE DE BOURGES$41300 SALBRIS"
15039;"Communaut� de brigades de Montrichard-Val-de-Cher";"COB MONTRICHARD-VAL-DE-CHER";41;0340;"+33 2 54 75 71 00";;;10622;"2 Rue de l'Ormeau-Maindrault$MONTRICHARD$41400 MONTRICHARD VAL DE CHER";"2 RUE DE L ORMEAU MAINDRAULT$MONTRICHARD$41400 MONTRICHARD VAL DE CHER"
5546;"Brigade de proximit� de Montrichard-Val-de-Cher";"BP MONTRICHARD-VAL-DE-CHER";41;0342;"+33 2 54 75 71 00";;;10623;"2 Rue de l'Ormeau-Maindrault$MONTRICHARD$41400 MONTRICHARD VAL DE CHER";"2 RUE DE L ORMEAU MAINDRAULT$MONTRICHARD$41400 MONTRICHARD VAL DE CHER"
5541;"Brigade de proximit� du Controis-en-Sologne";"BP LE-CONTROIS-EN-SOLOGNE";41;0342;"+33 2 54 79 74 50";;;10624;"17 Rue des Meuniers$CONTRES$41700 LE CONTROIS EN SOLOGNE";"17 RUE DES MEUNIERS$CONTRES$41700 LE CONTROIS EN SOLOGNE"
5550;"Brigade de proximit� de Saint-Aignan";"BP ST-AIGNAN";41;0342;"+33 2 54 75 74 50";;;10625;"10 Rue RONSARD$41110 ST AIGNAN";"10 RUE RONSARD$41110 ST AIGNAN"
15038;"Communaut� de brigades de Selles-sur-Cher";"COB SELLES-SUR-CHER";41;0340;"+33 2 54 95 26 00";;;10626;"13 Avenue Cher Sologne$41130 SELLES SUR CHER";"13 AVENUE CHER SOLOGNE$41130 SELLES SUR CHER"
5558;"Brigade de proximit� de Selles-sur-Cher";"BP SELLES-SUR-CHER";41;0342;"+33 2 54 95 26 00";;;10627;"13 Avenue Cher Sologne$41130 SELLES SUR CHER";"13 AVENUE CHER SOLOGNE$41130 SELLES SUR CHER"
5555;"Brigade de proximit� de Mennetou-sur-Cher";"BP MENNETOU-SUR-CHER";41;0342;"+33 2 54 98 56 10";;;10628;"15 Rue de la Gendarmerie$41320 MENNETOU SUR CHER";"15 RUE DE LA GENDARMERIE$41320 MENNETOU SUR CHER"
5559;"Compagnie de gendarmerie d�partementale de Vend�me";"CGD VENDOME";41;033G;"+33 2 54 67 47 12";;;10629;"4 Rue des Tanneurs$41100 VENDOME";"4 RUE DES TANNEURS$41100 VENDOME"
5560;"Groupe de commandement CGD Vend�me";"GC CGD VENDOME";41;033J;"+33 2 54 67 47 12";"+33 6 12 40 74 30";;10630;"4 Rue des Tanneurs$41100 VENDOME";"4 RUE DES TANNEURS$41100 VENDOME"
9605;"Peloton de surveillance et d'intervention gendarmerie de Vend�me";"PSIG VENDOME";41;033U;"+33 2 54 67 47 08";;;10631;"4 Rue des Tanneurs$41100 VENDOME";"4 RUE DES TANNEURS$41100 VENDOME"
11418;"Brigade de recherches de Vend�me";"BR VENDOME";41;036A;"+33 2 54 67 47 16";;;10632;"4 Rue des Tanneurs$41100 VENDOME";"4 RUE DES TANNEURS$41100 VENDOME"
90127;"Brigade territoriale mobile de Thor�-la-Rochette";"BTM THORE-LA-ROCHETTE";41;034M;;;;10633;"2 Route du Mar�chal de Rochambeau$41100 THORE LA ROCHETTE";"2 ROUTE DU MARECHAL DE ROCHAMBEAU$41100 THORE LA ROCHETTE"
18078;"Communaut� de brigades de Marchenoir";"COB MARCHENOIR";41;0340;"+33 2 54 82 38 10";;;10634;"63 Rue Alphonse Saunier$41370 MARCHENOIR";"63 RUE ALPHONSE SAUNIER$41370 MARCHENOIR"
5544;"Brigade de proximit� de Marchenoir";"BP MARCHENOIR";41;0342;"+33 2 54 82 38 10";"+33 6 85 56 51 17";;10635;"63 Rue Alphonse Saunier$41370 MARCHENOIR";"63 RUE ALPHONSE SAUNIER$41370 MARCHENOIR"
5549;"Brigade de proximit� de Beauce-la-Romaine";"BP BEAUCE-LA-ROMAINE";41;0342;"+33 2 54 82 33 50";;;10636;"18 Avenue de Bretagne$OUZOUER LE MARCHE$41240 BEAUCE LA ROMAINE";"18 AVENUE DE BRETAGNE$OUZOUER LE MARCHE$41240 BEAUCE LA ROMAINE"
5568;"Brigade de proximit� de Selommes";"BP SELOMMES";41;0342;"+33 2 54 23 17 20";;;10637;"13 Rue du Parc$41100 SELOMMES";"13 RUE DU PARC$41100 SELOMMES"
17449;"Communaut� de brigades de Montoire-sur-le-Loir";"COB MONTOIRE-SUR-LE-LOIR";41;0340;"+33 2 54 86 45 10";;;10638;"18 Avenue de la Paix$41800 MONTOIRE SUR LE LOIR";"18 AVENUE DE LA PAIX$41800 MONTOIRE SUR LE LOIR"
5564;"Brigade de proximit� de Montoire-sur-le-Loir";"BP MONTOIRE-SUR-LE-LOIR";41;0342;"+33 2 54 86 45 10";;;10639;"18 Avenue de la Paix$41800 MONTOIRE SUR LE LOIR";"18 AVENUE DE LA PAIX$41800 MONTOIRE SUR LE LOIR"
5566;"Brigade de proximit� de Saint-Amand-Longpr�";"BP ST-AMAND-LONGPRE";41;0342;"+33 2 54 82 36 90";;;10640;"8 Impasse du Colonel Beltrame$41310 ST AMAND LONGPRE";"8 IMPASSE DU COLONEL BELTRAME$41310 ST AMAND LONGPRE"
5567;"Brigade de proximit� de Savigny-sur-Braye";"BP SAVIGNY-SUR-BRAYE";41;0342;"+33 2 54 23 12 90";;;10641;"4 Avenue de La Braye$41360 SAVIGNY SUR BRAYE";"4 AVENUE DE LA BRAYE$41360 SAVIGNY SUR BRAYE"
15042;"Communaut� de brigades de Pezou";"COB PEZOU";41;0340;"+33 2 54 23 16 30";;;10642;"67 Rue de Vend�me$41100 PEZOU";"67 RUE DE VENDOME$41100 PEZOU"
5565;"Brigade de proximit� de Pezou";"BP PEZOU";41;0342;"+33 2 54 23 16 30";;;10643;"67 Rue de Vend�me$41100 PEZOU";"67 RUE DE VENDOME$41100 PEZOU"
5562;"Brigade de proximit� de Drou�";"BP DROUE";41;0342;"+33 2 54 89 12 00";;;10644;"21 Rue Trianon$41270 DROUE";"21 RUE TRIANON$41270 DROUE"
5563;"Brigade de proximit� de Mondoubleau";"BP MONDOUBLEAU";41;0342;"+33 2 54 89 17 00";;;10645;"47 Rue Leroy$41170 MONDOUBLEAU";"47 RUE LEROY$41170 MONDOUBLEAU"
17506;"Action sociale des arm�es GGD41";"ASA GGD41";41;022A;"+33 2 54 55 14 16";;;10646;"Quartier Gendarme Rassier$22 Mail Pierre Charlot$41000 BLOIS";"QUARTIER GENDARME RASSIER$22 MAIL PIERRE CHARLOT$41000 BLOIS"
29852;"�tat-major de groupement de gendarmerie d�partementale de r�serve 41";EMGGDR41;41;R020;;;;10647;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
29723;"Compagnie de r�serve territoriale 41/1 BLOIS";"CRT 41/1 BLOIS";41;R022;;;;10648;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
33115;"Compagnie de r�serve territoriale 41/2 BLOIS";"CRT 41/2 BLOIS";41;R022;;;;10649;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
33116;"Compagnie de r�serve territoriale 41/3 BLOIS";"CRT 41/3 BLOIS";41;R022;;;;10650;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
72321;"Compagnie de r�serve territoriale 41/4 BLOIS";"CRT 41/4 BLOIS";41;R022;;;;10651;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
83081;"Compagnie d'intervention de r�serve territoriale GGD41";"CIRT GGD41";41;9261;;;;10652;"16 Rue de Signeulx$41000 BLOIS";"16 RUE DE SIGNEULX$41000 BLOIS"
65503;"Service d�partemental du renseignement territorial de Blois";"SDRT BLOIS";41;9116;;;;10653;;
70408;"Antenne renseignement territorial de Romorantin-Lanthenay";"ART ROMORANTIN-LANTHENAY";41;9116;;;;10654;"27 Rue Constant DUCLOS$41200 ROMORANTIN LANTHENAY";"27 RUE CONSTANT DUCLOS$41200 ROMORANTIN LANTHENAY"
13435;"Cercle mixte de gendarmerie d'Orl�ans";"CMG ORLEANS";45;052A;"+33 2 38 52 52 14";;;10655;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
10332;"Service de sant� RGCVL";"SSANTE RGCVL";45;051B;;;;10656;;
10333;"Antenne m�dicale en gendarmerie 96 d'Orl�ans";"AMG96 ORLEANS";45;8077;"+33 2 38 52 50 64";;;10657;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
31611;"Antenne m�dicale en gendarmerie 99 du Blanc";"AMG99 LE-BLANC";36;8077;"+33 2 18 27 20 25";;;10658;"54 Rue de la Guigni�re$36300 LE BLANC";"54 RUE DE LA GUIGNIERE$BP 201$36300 LE BLANC"
31612;"Centre m�dical des arm�es 17 de Tours";"CMA17 TOURS";37;078I;"+33 2 47 85 84 90";;;10659;"Base a�rienne 705$Centre M�dical d'Arm�es$37000 TOURS";"BASE AERIENNE 705$CENTRE MEDICAL D ARMEES$37076 TOURS CEDEX 2"
88077;"Direction de la m�decine des forces de Tours";"DMF TOURS";45;9286;;;;10660;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
60511;"Unit�s multi-programmes RGCVL";"UMP RGCVL";45;0880;;;;10661;;
67558;"Antenne renseignement territorial de Gien";"ART GIEN";45;9116;"+33 2 38 05 11 35";;;10662;"54 Rue Jules C�sar$45500 GIEN";"54 RUE JULES CESAR$45500 GIEN"
71787;"Antenne renseignement territorial de Pithiviers";"ART PITHIVIERS";45;9116;"+33 2 38 06 12 27";"+33 6 80 98 30 65";;10663;"Caserne La Haye$62 Faubourg d'Orl�ans$45300 PITHIVIERS";"CASERNE LA HAYE$62 FAUBOURG D ORLEANS$45300 PITHIVIERS"
30850;"MINARM - Centre du service national - Orl�ans";"CSN ORLEANS";45;0886;"+33 2 38 65 22 55";;;10664;"Quartier Bellecombe$75 Rue du Parc$45000 ORLEANS";"QUARTIER BELLECOMBE$75 RUE DU PARC$45000 ORLEANS"
27432;"MINARM - Direction des approvisionnements en produits de sant� des arm�es";"DAPSA PARIS";45;0886;;;;10665;;
58450;"MINARM - Direction du service national - Orl�ans";"DSN ORLEANS";45;0886;;;;10666;;
65504;"Service r�gional du renseignement territorial d'Orl�ans";"SRRT ORLEANS";45;9116;"+33 238243234";;;10667;"H�tel de police$63 rue du faubourg St Jean$45043 Orl�ans Cedex 1";
14214;"� la suite actif RGCVL";"SA RGCVL";45;059A;;;;10668;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
59;"� la suite non actif RGCVL";"SNA RGCVL";45;059A;;;;10669;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
85942;"Position particuli�re des personnels civils RGCVL";"PPPCIV RGCVL";45;059A;;;;10670;"Caserne Conn�table de Richemont$7 Boulevard Marie Stuart$45000 ORLEANS";"CASERNE CONNETABLE DE RICHEMONT$7 BOULEVARD MARIE STUART$BP 2537$45038 ORLEANS CEDEX 1"
2479;"R�gion de gendarmerie Auvergne - Rh�ne-Alpes";RGARA;69;8017;"+33 4 37 85 20 00";"+33 789333684";;10671;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
84752;"Fonction conseiller aux affaires territoriales Sathonay-Camp";"FCAT SATHONAY-CAMP";69;8026;;;;10672;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
84753;"Fonction conseiller aux affaires territoriales Clermont-Ferrand";"FCAT CLERMONT-FERRAND";63;8026;;;;10673;"Caserne FONTFREDE$Avenue de la Lib�ration$63000 CLERMONT FERRAND";"CASERNE FONTFREDE$AVENUE DE LA LIBERATION$63000 CLERMONT FERRAND"
84754;"Fonction conseiller aux affaires territoriales Grenoble";"FCAT GRENOBLE";38;8026;"+33 476203834";;;10674;"Quartier Gendarme Offner$21 Avenue L�on Blum$38100 GRENOBLE";"QUARTIER GENDARME OFFNER$21 AVENUE LEON BLUM$38100 GRENOBLE"
19057;"Cabinet RGARA";"CAB RGARA";69;026U;"+33 4 37 85 20 00";;;10675;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82361;"Section management information CAB RGARA";"SMI CAB RGARA";69;9031;"+33 4 37 85 24 46";"+33 7 88 70 76 36";;10676;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82362;"Bureau communication RGARA";"BCOM RGARA";69;9278;;;;10677;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
57378;"Section du contr�le et du conseil budg�taire RGARA";"SCCB RGARA";69;9244;;;;10678;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82370;"Division zonale op�rations emploi RGARA";"DZOE RGARA";69;9267;;;;10679;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82371;"Bureau de l'organisation et de la transformation DZOE RGARA";"BOT DZOE RGARA";69;9274;;;;10680;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82372;"Section de l'organisation et des capacit�s BOT RGARA";"SOC BOT RGARA";69;9249;;;;10681;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82373;"Section pilotage de l'�valuation et du contr�le BOT RGARA";"SPEC BOT RGARA";69;9249;"+33 4 37 85 20 56";;;10682;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82374;"Bureau coordination partenariat DZOE RGARA";"BCP DZOE RGARA";69;9275;;;;10683;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82375;"Centre zonal des op�rations DZOE RGARA";"CZO DZOE RGARA";69;9269;;;;10684;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
83877;"Bureau renseignements CZO RGARA";"BRENS CZO RGARA";69;9003;;;;10685;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82377;"Bureau veille op�rationnelle et mobilit�s CZO RGARA";"BVOM CZO RGARA";69;9271;"+33 4 37 85 24 89";"+33 4 37 85 24 89";;10686;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82376;"Bureau des op�rations de la gendarmerie mobile CZO RGARA";"BOPGM CZO RGARA";69;9270;;;;10687;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82378;"Bureau conduite planification plans CZO RGARA";"BCPP CZO RGARA";69;9272;;;;10688;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82379;"Bureau de l'appui num�rique CZO RGARA";"BAN CZO RGARA";69;9273;;;;10689;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
62295;"Division de l'appui op�rationnel RGARA";"DAO RGARA";69;9098;;;;10690;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16407;"Section commandement DAO RGARA";"SC DAO RGARA";69;9031;"+33 4 37 85 20 63";;;10691;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82368;"Section s�curit� appui DAO RGARA";"SSA DAO RGARA";69;9248;;;;10692;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82536;"Bureau sant� s�curit� au travail DAO RGARA";"BSST DAO RGARA";69;9288;;;;10693;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56806;"Bureau de la gestion du personnel militaire DAO RGARA";"BGPM DAO RGARA";69;8104;;;;10694;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
17965;"Section gestion automatis�e des personnels - administration BGPM RGARA";"SGAPA BGPM RGARA";69;9250;"+33 4 37 85 22 20";;;10695;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16429;"Section personnel officier BGPM RGARA";"SPO BGPM RGARA";69;9250;"+33 4 37 85 22 32";;;10696;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56807;"Section du personnel sous-officier et volontaire BGPM RGARA";"SPSOV BGPM RGARA";69;9250;;;;10697;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56809;"Bureau du personnel civil DAO RGARA";"BPC DAO RGARA";69;8105;"+33 4 37 85 22 98";;;10698;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56810;"Bureau des comp�tences DAO RGARA";"BC DAO RGARA";69;8106;;;;10699;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
31222;"Groupe �valuation et psychologie BC RGARA";"GEP BC RGARA";69;9083;;;;10700;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16440;"Section formation BC RGARA";"SF BC RGARA";69;9250;;;;10701;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16439;"Centre d'information et de recrutement de Lyon";"CIR LYON";69;093I;"+33 4 78 60 63 65";;;10702;"35 Rue Bichat$69002 LYON";"35 RUE BICHAT$69271 LYON CEDEX 02"
16502;"Centre d'information et de recrutement de Clermont-Ferrand";"CIR CLERMONT-FERRAND";63;093I;"+33 4 73 41 38 09";;;10703;"4 bis Rue Rouget-de-Lisle$63000 CLERMONT FERRAND";"4 BIS RUE ROUGET DE LISLE$63000 CLERMONT FERRAND"
85106;"Classe pr�pa talents de Clermont-Ferrand";"CPT CLERMONT-FERRAND";63;8040;"+33 4 73 41 39 59";;;10704;"Caserne FONTFREDE$Avenue de la Lib�ration$63000 CLERMONT FERRAND";"CASERNE FONTFREDE$AVENUE DE LA LIBERATION$63000 CLERMONT FERRAND"
80652;"Centre r�gional d'instruction Auvergne Rh�ne-Alpes";"CRI AUVERGNE RHONE-ALPES";69;9211;"+33 4 37 85 23 96";"+33 4 37 85 23 78";;10705;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
86831;"Cellule d'instruction �l�mentaire � la conduite agr��e de Sathonay-Camp";"CIECA SATHONAY-CAMP";69;9305;;;;10706;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
80653;"Centre r�gional d'instruction d�tachement Clermont-Ferrand";"CRID CLERMONT-FERRAND";63;9063;"+33 4 73 41 37 09";;;10707;"Caserne Adjudant Frobert$48 Rue du Torpilleur Sirocco$63000 CLERMONT FERRAND";"CASERNE ADJUDANT FROBERT$48 RUE DU TORPILLEUR SIROCCO$BP 70060$63019 CLERMONT FERRAND CEDEX 2"
27095;"Centre de s�lection et de concours BC RGARA";"CSC BC RGARA";69;9069;"+33 4 37 85 22 57";"+33 7 77 89 26 07";;10708;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56811;"Bureau de l'accompagnement du personnel DAO RGARA";"BAP DAO RGARA";69;8107;;;;10709;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16428;"Section chancellerie BAP RGARA";"SCHANCEL BAP RGARA";69;9250;"+33 4 37 85 22 40";;;10710;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82369;"Section m�dico-statutaire BAP RGARA";"SMS BAP RGARA";69;9250;;;;10711;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
62296;"Section de la protection fonctionnelle et du contentieux BAP RGARA";"SPFC BAP RGARA";69;9250;"+33 4 37 85 21 09";;;10712;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16441;"Centre d'orientation et de reconversion de Sathonay-Camp";"COR SATHONAY-CAMP";69;0655;"+33 4 37 85 22 15";;;10713;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16504;"Centre d'orientation et de reconversion de Clermont-Ferrand";"COR CLERMONT-FERRAND";63;0655;"+33 4 73 41 38 46";;;10714;"Caserne Adjudant Frobert$48 Rue du Torpilleur Sirocco$63000 CLERMONT FERRAND";"CASERNE ADJUDANT FROBERT$48 RUE DU TORPILLEUR SIROCCO$BP 70060$63019 CLERMONT FERRAND CEDEX 2"
16435;"District social BAP RGARA";"DS BAP RGARA";69;9067;;;;10715;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16444;"Bureau budget et administration DAO RGARA";"BBA DAO RGARA";69;0962;"+33 4 37 85 23 02";"+33 6 32 14 80 50";;10716;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
16447;"Section administration BBA RGARA";"SA BBA RGARA";69;9248;"+33 4 37 85 23 30";;;10717;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
56813;"Section du budget de l'unit� op�rationnelle BBA RGARA";"SBUO BBA RGARA";69;9248;;;;10718;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
62299;"Bureau de l'immobilier et du logement DAO RGARA";"BIL DAO RGARA";69;8108;;;;10719;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82762;"Section infrastructure BIL RGARA";"SI BIL RGARA";69;9248;;;;10720;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
82761;"Section logement BIL RGARA";"SL BIL RGARA";69;9248;;;;10721;"36 Boulevard de l'Ouest$69580 SATHONAY CAMP";"36 BOULEVARD DE L OUEST$69580 SATHONAY CAMP"
